TABLE_NAME	COLUMN_NAME	COLUMN_TYPE	IS_NULLABLE	COLUMN_DEFAULT	COLUMN_COMMENT
COMTSTRSMRCVLOGSUMMARY	PROVD_SYS_ID	char(8)	NO		제공시스템ID
COMTSTRSMRCVLOGSUMMARY	PROVD_SVC_ID	char(8)	NO		제공서비스ID
COMTSTRSMRCVLOGSUMMARY	REQUST_INSTT_ID	char(8)	NO		요청기관ID
COMTSTRSMRCVLOGSUMMARY	REQUST_SYS_ID	char(8)	NO		요청시스템ID
COMTSTRSMRCVLOGSUMMARY	RDCNT	decimal(10,0)	YES	NULL	조회수
COMTSTRSMRCVLOGSUMMARY	ERROR_CO	decimal(10,0)	YES	NULL	오류수
COMTSUSERSUMMARY	OCCRRNC_DE	char(20)	NO		발생일
COMTSUSERSUMMARY	STATS_SE	varchar(10)	NO		통계구분
COMTSUSERSUMMARY	DETAIL_STATS_SE	varchar(10)	NO		세부통계구분
COMTSUSERSUMMARY	USER_CO	decimal(10,0)	YES	NULL	사용자수
COMTSWEBLOGSUMMARY	OCCRRNC_DE	char(8)	NO		발생일
COMTSWEBLOGSUMMARY	URL	varchar(200)	NO		URL
COMTSWEBLOGSUMMARY	RDCNT	decimal(10,0)	YES	NULL	조회수
COMVNUSERMASTER	ESNTL_ID	char(20)	NO		
COMVNUSERMASTER	USER_ID	varchar(20)	NO		
COMVNUSERMASTER	PASSWORD	varchar(200)	YES	NULL	
COMVNUSERMASTER	USER_NM	varchar(60)	NO		
COMVNUSERMASTER	USER_ZIP	varchar(6)	NO		
COMVNUSERMASTER	USER_ADRES	varchar(100)	NO		
COMVNUSERMASTER	USER_EMAIL	varchar(50)	YES	NULL	
COMVNUSERMASTER	GROUP_ID	char(20)	YES	NULL	
COMVNUSERMASTER	USER_SE	varchar(3)	NO		
COMVNUSERMASTER	ORGNZT_ID	varchar(20)	YES	NULL	
IDS	IDGEN_TABLE_NM	varchar(20)	NO	NULL	IDGEN테이블명
IDS	IDGEN_NEXT_ID	decimal(30,0)	NO	NULL	IDGEN다음ID
IMGTEMP	ORGNZT_CODE	varchar(10)	NO	NULL	조직코드
IMGTEMP	ERNCSL_SE	varchar(2)	NO	NULL	전자관인구분
IMGTEMP	IMAGE_INFO	blob	NO	NULL	이미지정보
IMGTEMP	IMAGE_TY	varchar(20)	YES	NULL	이미지유형
J_ATTACHFILE	FILE_ID	varchar(13)	NO	NULL	파일 아이디
J_ATTACHFILE	FILE_SEQ	int	NO	NULL	파일 순번
J_ATTACHFILE	FILE_NAME	varchar(100)	NO	NULL	파일명
J_ATTACHFILE	FILE_SIZE	int	YES	NULL	파일 사이즈
J_ATTACHFILE	FILE_MASK	varchar(100)	YES	NULL	파일 마스크
J_ATTACHFILE	DOWNLOAD_COUNT	int	YES	NULL	다운로드 횟수
J_ATTACHFILE	DOWNLOAD_EXPIRE_DATE	varchar(8)	YES	NULL	다운로드 만료일
J_ATTACHFILE	DOWNLOAD_LIMIT_COUNT	int	YES	NULL	다운로드 제한 횟수
J_ATTACHFILE	REG_DATE	datetime	YES	NULL	등록일
J_ATTACHFILE	DELETE_YN	varchar(1)	YES	NULL	삭제 구분
